date,demand_mw,is_outlier,year,month,day,price_eur_mwh
2019-12-10,37199.0,False,2019,12,10,48.767366
2019-12-11,38289.041666666664,False,2019,12,11,51.137434
2019-12-12,39154.708333333336,False,2019,12,12,52.572718
2019-12-13,38978.041666666664,False,2019,12,13,47.994551
2019-12-14,31438.541666666668,False,2019,12,14,41.925177
2019-12-15,27496.083333333332,False,2019,12,15,40.870411
2019-12-16,35425.625,False,2019,12,16,48.173949
2019-12-17,36295.833333333336,False,2019,12,17,46.594092
2019-12-18,36051.708333333336,False,2019,12,18,43.96074
2019-12-19,35581.666666666664,False,2019,12,19,49.943363
2019-12-20,33689.416666666664,False,2019,12,20,41.035367
2019-12-21,28100.375,False,2019,12,21,29.952807
2019-12-22,25544.791666666668,False,2019,12,22,27.002373
2019-12-23,28531.333333333332,False,2019,12,23,28.389536
2019-12-24,25456.75,False,2019,12,24,27.421309
2019-12-25,21525.833333333332,False,2019,12,25,21.780733
2019-12-26,22478.041666666668,False,2019,12,26,34.818085
2019-12-27,26879.041666666668,False,2019,12,27,45.986361
2019-12-28,26007.125,False,2019,12,28,35.191776
2019-12-29,24875.958333333332,False,2019,12,29,31.069748
2019-12-30,28212.875,False,2019,12,30,37.069435
2019-12-31,26486.0,False,2019,12,31,43.738161
2020-01-01,23122.75,False,2020,1,1,35.792118
2020-01-02,29005.666666666668,False,2020,1,2,45.745415
2020-01-03,30154.458333333332,False,2020,1,3,43.938159
2020-01-04,27597.208333333332,False,2020,1,4,44.208705
2020-01-05,25242.125,False,2020,1,5,38.060425
2020-01-06,26094.083333333332,False,2020,1,6,39.923403
2020-01-07,35343.458333333336,False,2020,1,7,52.590938
2020-01-08,36998.208333333336,False,2020,1,8,47.919989
2020-01-09,37498.375,False,2020,1,9,55.440532
2020-01-10,37702.375,False,2020,1,10,52.978107
2020-01-11,30933.083333333332,False,2020,1,11,45.419283
2020-01-12,27561.833333333332,False,2020,1,12,45.060714
2020-01-13,36522.916666666664,False,2020,1,13,54.283781
2020-01-14,38109.208333333336,False,2020,1,14,56.214004
2020-01-15,38327.5,False,2020,1,15,54.866988
2020-01-16,37935.416666666664,False,2020,1,16,50.281465
2020-01-17,37759.0,False,2020,1,17,51.889451
2020-01-18,31373.333333333332,False,2020,1,18,46.751225
2020-01-19,27360.458333333332,False,2020,1,19,42.983175
2020-01-20,36456.041666666664,False,2020,1,20,45.856088
2020-01-21,38132.833333333336,False,2020,1,21,47.660681
2020-01-22,38404.0,False,2020,1,22,50.816421
2020-01-23,38043.666666666664,False,2020,1,23,51.631008
2020-01-24,37845.541666666664,False,2020,1,24,51.724331
2020-01-25,31316.625,False,2020,1,25,45.796182
2020-01-26,27342.833333333332,False,2020,1,26,45.376838
2020-01-27,36141.0,False,2020,1,27,48.039687
2020-01-28,37802.333333333336,False,2020,1,28,45.32706
2020-01-29,37106.291666666664,False,2020,1,29,44.50067
2020-01-30,37010.416666666664,False,2020,1,30,45.490746
2020-01-31,36210.833333333336,False,2020,1,31,44.931204
2020-02-01,30087.5,False,2020,2,1,40.579922
2020-02-02,26353.708333333332,False,2020,2,2,38.738745
2020-02-03,34559.333333333336,False,2020,2,3,37.613866
2020-02-04,36545.291666666664,False,2020,2,4,40.085215
2020-02-05,37273.458333333336,False,2020,2,5,39.166379
2020-02-06,37270.625,False,2020,2,6,40.591906
2020-02-07,36998.5,False,2020,2,7,48.074449
2020-02-08,30568.208333333332,False,2020,2,8,41.339893
2020-02-09,26977.208333333332,False,2020,2,9,36.822657
2020-02-10,36011.791666666664,False,2020,2,10,38.425382
2020-02-11,36320.291666666664,False,2020,2,11,38.561298
2020-02-12,36089.875,False,2020,2,12,42.865939
2020-02-13,36165.5,False,2020,2,13,42.177546
2020-02-14,35980.25,False,2020,2,14,38.18762
2020-02-15,29703.375,False,2020,2,15,36.423655
2020-02-16,25873.833333333332,False,2020,2,16,36.443523
2020-02-17,34877.833333333336,False,2020,2,17,40.646977
2020-02-18,35881.166666666664,False,2020,2,18,39.37202
2020-02-19,36419.041666666664,False,2020,2,19,40.002552
2020-02-20,36237.291666666664,False,2020,2,20,38.828794
2020-02-21,35794.708333333336,False,2020,2,21,46.09493
2020-02-22,29583.5,False,2020,2,22,37.748791
2020-02-23,25849.208333333332,False,2020,2,23,32.624379
2020-02-24,33612.75,False,2020,2,24,38.301587
2020-02-25,35377.291666666664,False,2020,2,25,40.238115
2020-02-26,35984.625,False,2020,2,26,34.905421
2020-02-27,35951.458333333336,False,2020,2,27,38.965698
2020-02-28,35258.375,False,2020,2,28,40.753146
2020-02-29,29289.458333333332,False,2020,2,29,35.17935
2020-03-01,26143.75,False,2020,3,1,24.804817
2020-03-02,35005.791666666664,False,2020,3,2,35.247574
2020-03-03,36245.458333333336,False,2020,3,3,38.086227
2020-03-04,35935.625,False,2020,3,4,41.960963
2020-03-05,36003.708333333336,False,2020,3,5,45.838131
2020-03-06,35676.375,False,2020,3,6,36.457765
2020-03-07,29510.625,False,2020,3,7,40.098095
2020-03-08,25976.916666666668,False,2020,3,8,23.087681
2020-03-09,33595.333333333336,False,2020,3,9,43.461504
2020-03-10,34606.833333333336,False,2020,3,10,39.65422
2020-03-11,33912.541666666664,False,2020,3,11,39.768568
2020-03-12,32586.541666666668,False,2020,3,12,39.678352
2020-03-13,30939.5,False,2020,3,13,34.172414
2020-03-14,25799.666666666668,False,2020,3,14,36.241799
2020-03-15,23164.791666666668,False,2020,3,15,20.688307
2020-03-16,28575.75,False,2020,3,16,33.101315
2020-03-17,29101.0,False,2020,3,17,33.77712
2020-03-18,28854.291666666668,False,2020,3,18,29.352859
2020-03-19,28237.833333333332,False,2020,3,19,30.981497
2020-03-20,27644.333333333332,False,2020,3,20,30.37618
2020-03-21,23230.708333333332,False,2020,3,21,26.51632
2020-03-22,21287.25,False,2020,3,22,24.769151
2020-03-23,25949.166666666668,False,2020,3,23,16.974725
2020-03-24,26596.625,False,2020,3,24,27.289137
2020-03-25,26578.666666666668,False,2020,3,25,25.487049
2020-03-26,25921.875,False,2020,3,26,24.354777
2020-03-27,25008.583333333332,False,2020,3,27,29.955886
2020-03-28,22043.291666666668,False,2020,3,28,31.280417
2020-03-29,20531.583333333332,False,2020,3,29,28.866918
2020-03-30,24452.625,False,2020,3,30,34.353817
2020-03-31,24956.0,False,2020,3,31,24.873989
2020-04-01,26030.541666666668,False,2020,4,1,25.382006
2020-04-02,25192.041666666668,False,2020,4,2,28.946506
2020-04-03,24789.083333333332,False,2020,4,3,27.927923
2020-04-04,22116.5,False,2020,4,4,19.244653
2020-04-05,20450.916666666668,False,2020,4,5,17.51625
2020-04-06,24433.625,False,2020,4,6,28.826917
2020-04-07,24967.25,False,2020,4,7,30.787693
2020-04-08,25086.291666666668,False,2020,4,8,27.955599
2020-04-09,24991.458333333332,False,2020,4,9,25.948929
2020-04-10,24108.666666666668,False,2020,4,10,22.611802
2020-04-11,20890.5,False,2020,4,11,23.396962
2020-04-12,19014.333333333332,False,2020,4,12,15.847701
2020-04-13,18905.625,False,2020,4,13,13.968084
2020-04-14,24285.958333333332,False,2020,4,14,25.615152
2020-04-15,25348.208333333332,False,2020,4,15,19.811957
2020-04-16,25702.041666666668,False,2020,4,16,22.954948
2020-04-17,25533.291666666668,False,2020,4,17,30.31259
2020-04-18,22319.291666666668,False,2020,4,18,29.305532
2020-04-19,20307.041666666668,False,2020,4,19,24.299013
2020-04-20,26688.916666666668,False,2020,4,20,30.939103
2020-04-21,27613.916666666668,False,2020,4,21,27.68922
2020-04-22,27344.0,False,2020,4,22,32.212015
2020-04-23,26824.375,False,2020,4,23,26.421177
2020-04-24,26012.916666666668,False,2020,4,24,27.825547
2020-04-25,21018.708333333332,False,2020,4,25,14.176373
2020-04-26,20261.416666666668,False,2020,4,26,21.814199
2020-04-27,25397.166666666668,False,2020,4,27,31.206392
2020-04-28,27482.166666666668,False,2020,4,28,26.014002
2020-04-29,27199.333333333332,False,2020,4,29,20.675325
2020-04-30,26251.708333333332,False,2020,4,30,24.527973
2020-05-01,19972.208333333332,False,2020,5,1,10.659308
2020-05-02,20941.958333333332,False,2020,5,2,14.307826
2020-05-03,19786.5,False,2020,5,3,14.534564
2020-05-04,26483.958333333332,False,2020,5,4,29.557824
2020-05-05,28539.5,False,2020,5,5,25.304305
2020-05-06,29000.5,False,2020,5,6,25.994146
2020-05-07,28787.125,False,2020,5,7,22.224085
2020-05-08,28551.833333333332,False,2020,5,8,22.66976
2020-05-09,23628.291666666668,False,2020,5,9,25.825696
2020-05-10,21322.875,False,2020,5,10,20.267446
2020-05-11,27942.458333333332,False,2020,5,11,23.88605
2020-05-12,29321.25,False,2020,5,12,22.620123
2020-05-13,30181.541666666668,False,2020,5,13,28.638072
2020-05-14,29732.0,False,2020,5,14,22.490448
2020-05-15,29547.916666666668,False,2020,5,15,21.461878
2020-05-16,24406.416666666668,False,2020,5,16,20.720526
2020-05-17,21622.75,False,2020,5,17,18.059006
2020-05-18,28742.166666666668,False,2020,5,18,25.163312
2020-05-19,31271.666666666668,False,2020,5,19,27.754333
2020-05-20,30914.333333333332,False,2020,5,20,24.130928
2020-05-21,30285.791666666668,False,2020,5,21,17.983404
2020-05-22,30001.583333333332,False,2020,5,22,20.484995
2020-05-23,25029.375,False,2020,5,23,18.935918
2020-05-24,22188.666666666668,False,2020,5,24,11.893958
2020-05-25,29145.625,False,2020,5,25,17.867406
2020-05-26,30705.166666666668,False,2020,5,26,24.777131
2020-05-27,31206.416666666668,False,2020,5,27,21.659705
2020-05-28,30889.458333333332,False,2020,5,28,20.62218
2020-05-29,30034.416666666668,False,2020,5,29,28.880489
2020-05-30,24507.375,False,2020,5,30,24.097793
2020-05-31,22300.791666666668,False,2020,5,31,21.951861
2020-06-01,24507.75,False,2020,6,1,19.370385
2020-06-02,22405.5,False,2020,6,2,20.64405
2020-06-03,29891.791666666668,False,2020,6,3,26.73186
2020-06-04,31933.458333333332,False,2020,6,4,24.828996
2020-06-05,31062.166666666668,False,2020,6,5,23.666564
2020-06-06,25071.25,False,2020,6,6,16.415981
2020-06-07,22839.166666666668,False,2020,6,7,20.351614
2020-06-08,30502.666666666668,False,2020,6,8,31.244338
2020-06-09,31995.041666666668,False,2020,6,9,30.374356
2020-06-10,31863.458333333332,False,2020,6,10,27.879992
2020-06-11,31447.625,False,2020,6,11,25.176697
2020-06-12,30421.583333333332,False,2020,6,12,26.08309
2020-06-13,25366.166666666668,False,2020,6,13,23.324529
2020-06-14,22690.083333333332,False,2020,6,14,20.313026
2020-06-15,30571.333333333332,False,2020,6,15,31.258254
2020-06-16,32146.583333333332,False,2020,6,16,31.290575
2020-06-17,32625.208333333332,False,2020,6,17,31.585672
2020-06-18,32308.333333333332,False,2020,6,18,30.086069
2020-06-19,31761.375,False,2020,6,19,30.971515
2020-06-20,26123.375,False,2020,6,20,26.625478
2020-06-21,23238.833333333332,False,2020,6,21,20.363678
2020-06-22,31286.166666666668,False,2020,6,22,30.177613
2020-06-23,33468.25,False,2020,6,23,31.440869
2020-06-24,34315.875,False,2020,6,24,35.381851
2020-06-25,35009.416666666664,False,2020,6,25,38.352032
2020-06-26,34331.833333333336,False,2020,6,26,36.819163
2020-06-27,28944.791666666668,False,2020,6,27,30.145037
2020-06-28,26182.458333333332,False,2020,6,28,28.525131
2020-06-29,34642.958333333336,False,2020,6,29,31.896884
2020-06-30,37218.833333333336,False,2020,6,30,38.918846
2020-07-01,39168.458333333336,False,2020,7,1,44.881684
2020-07-02,39367.291666666664,False,2020,7,2,44.929456
2020-07-03,37207.25,False,2020,7,3,39.398255
2020-07-04,29815.541666666668,False,2020,7,4,32.105427
2020-07-05,26442.541666666668,False,2020,7,5,23.389973
2020-07-06,36128.958333333336,False,2020,7,6,32.606076
2020-07-07,36758.125,False,2020,7,7,34.101377
2020-07-08,36602.541666666664,False,2020,7,8,41.799682
2020-07-09,37277.791666666664,False,2020,7,9,40.907069
2020-07-10,37500.666666666664,False,2020,7,10,39.59322
2020-07-11,31215.708333333332,False,2020,7,11,31.832719
2020-07-12,26867.375,False,2020,7,12,28.123884
2020-07-13,34238.5,False,2020,7,13,35.438641
2020-07-14,35806.375,False,2020,7,14,37.24511
2020-07-15,36362.291666666664,False,2020,7,15,40.858557
2020-07-16,36376.0,False,2020,7,16,41.303823
2020-07-17,35947.625,False,2020,7,17,37.93879
2020-07-18,29166.041666666668,False,2020,7,18,30.964281
2020-07-19,25393.25,False,2020,7,19,28.878085
2020-07-20,34757.5,False,2020,7,20,36.742992
2020-07-21,37932.833333333336,False,2020,7,21,38.669941
2020-07-22,39143.0,False,2020,7,22,39.964808
2020-07-23,38824.208333333336,False,2020,7,23,42.056119
2020-07-24,37642.791666666664,False,2020,7,24,36.822453
2020-07-25,30618.041666666668,False,2020,7,25,29.697621
2020-07-26,27158.541666666668,False,2020,7,26,27.717405
2020-07-27,36586.958333333336,False,2020,7,27,39.914986
2020-07-28,39575.333333333336,False,2020,7,28,41.569684
2020-07-29,40476.333333333336,False,2020,7,29,51.734191
2020-07-30,41777.666666666664,False,2020,7,30,49.04583
2020-07-31,41735.125,False,2020,7,31,57.948472
2020-08-01,36007.166666666664,False,2020,8,1,37.155159
2020-08-02,30902.916666666668,False,2020,8,2,34.368803
2020-08-03,36421.5,False,2020,8,3,40.438545
2020-08-04,35025.208333333336,False,2020,8,4,38.092465
2020-08-05,33603.333333333336,False,2020,8,5,42.045632
2020-08-06,33263.291666666664,False,2020,8,6,37.557775
2020-08-07,33178.166666666664,False,2020,8,7,38.708182
2020-08-08,28974.083333333332,False,2020,8,8,33.594822
2020-08-09,26939.791666666668,False,2020,8,9,29.791703
2020-08-10,31375.875,False,2020,8,10,40.520397
2020-08-11,32524.666666666668,False,2020,8,11,41.147964
2020-08-12,32369.875,False,2020,8,12,42.959715
2020-08-13,31835.666666666668,False,2020,8,13,41.341375
2020-08-14,30303.583333333332,False,2020,8,14,38.948014
2020-08-15,26047.875,False,2020,8,15,32.925263
2020-08-16,26061.5,False,2020,8,16,34.03217
2020-08-17,30352.708333333332,False,2020,8,17,42.305189
2020-08-18,30467.041666666668,False,2020,8,18,43.434
2020-08-19,30482.0,False,2020,8,19,44.338272
2020-08-20,31460.291666666668,False,2020,8,20,44.306131
2020-08-21,32329.0,False,2020,8,21,39.987341
2020-08-22,29978.5,False,2020,8,22,40.39062
2020-08-23,27433.666666666668,False,2020,8,23,27.526283
2020-08-24,33777.916666666664,False,2020,8,24,45.764079
2020-08-25,35297.416666666664,False,2020,8,25,40.638099
2020-08-26,36487.875,False,2020,8,26,49.040633
2020-08-27,36889.833333333336,False,2020,8,27,52.267482
2020-08-28,36977.791666666664,False,2020,8,28,46.665621
2020-08-29,31499.25,False,2020,8,29,40.537343
2020-08-30,27517.375,False,2020,8,30,34.772418
2020-08-31,33754.666666666664,False,2020,8,31,54.273927
2020-09-01,34163.125,False,2020,9,1,49.357414
2020-09-02,34765.916666666664,False,2020,9,2,50.206711
2020-09-03,34712.958333333336,False,2020,9,3,47.591354
2020-09-04,34651.25,False,2020,9,4,45.113106
2020-09-05,29298.666666666668,False,2020,9,5,38.187185
2020-09-06,26116.791666666668,False,2020,9,6,37.554905
2020-09-07,34290.958333333336,False,2020,9,7,48.408606
2020-09-08,35609.958333333336,False,2020,9,8,48.469712
2020-09-09,36721.541666666664,False,2020,9,9,50.89712
2020-09-10,37135.875,False,2020,9,10,52.30934
2020-09-11,36609.083333333336,False,2020,9,11,56.83105
2020-09-12,30435.25,False,2020,9,12,41.818702
2020-09-13,27149.25,False,2020,9,13,37.300082
2020-09-14,35766.083333333336,False,2020,9,14,54.486418
2020-09-15,37306.5,False,2020,9,15,71.317074
2020-09-16,37664.791666666664,False,2020,9,16,59.520121
2020-09-17,37396.5,False,2020,9,17,52.562808
2020-09-18,37016.583333333336,False,2020,9,18,46.11767
2020-09-19,30511.166666666668,False,2020,9,19,42.147794
2020-09-20,26430.541666666668,False,2020,9,20,42.358019
2020-09-21,34514.125,False,2020,9,21,59.634962
2020-09-22,35745.333333333336,False,2020,9,22,57.932765
2020-09-23,35602.875,False,2020,9,23,51.934611
2020-09-24,35620.375,False,2020,9,24,49.290374
2020-09-25,34971.166666666664,False,2020,9,25,49.294633
2020-09-26,27163.708333333332,False,2020,9,26,33.615812
2020-09-27,24052.333333333332,False,2020,9,27,34.972204
2020-09-28,31553.541666666668,False,2020,9,28,47.730414
2020-09-29,33019.75,False,2020,9,29,55.11999
2020-09-30,33230.416666666664,False,2020,9,30,51.940299
2020-10-01,33669.0,False,2020,10,1,45.787455
2020-10-02,33818.541666666664,False,2020,10,2,43.621129
2020-10-03,28447.25,False,2020,10,3,31.932807
2020-10-04,24924.75,False,2020,10,4,20.031052
2020-10-05,32075.708333333332,False,2020,10,5,36.420402
2020-10-06,33822.083333333336,False,2020,10,6,40.988561
2020-10-07,34132.166666666664,False,2020,10,7,40.210797
2020-10-08,33412.375,False,2020,10,8,38.346393
2020-10-09,33304.416666666664,False,2020,10,9,47.475792
2020-10-10,27644.875,False,2020,10,10,39.296092
2020-10-11,25055.583333333332,False,2020,10,11,34.805815
2020-10-12,32144.833333333332,False,2020,10,12,48.671832
2020-10-13,33851.166666666664,False,2020,10,13,47.462077
2020-10-14,34074.708333333336,False,2020,10,14,52.81708
2020-10-15,34797.208333333336,False,2020,10,15,45.329742
2020-10-16,33998.125,False,2020,10,16,49.112013
2020-10-17,28447.125,False,2020,10,17,45.757197
2020-10-18,24970.916666666668,False,2020,10,18,43.713819
2020-10-19,32612.125,False,2020,10,19,51.668659
2020-10-20,34335.458333333336,False,2020,10,20,50.0143
2020-10-21,34525.25,False,2020,10,21,46.971133
2020-10-22,34944.375,False,2020,10,22,51.338772
2020-10-23,34261.916666666664,False,2020,10,23,47.932055
2020-10-24,28371.875,False,2020,10,24,45.50258
2020-10-25,24755.916666666668,False,2020,10,25,33.159468
2020-10-26,32741.083333333332,False,2020,10,26,41.514875
2020-10-27,33839.625,False,2020,10,27,48.374835
2020-10-28,34076.416666666664,False,2020,10,28,50.047529
2020-10-29,34051.416666666664,False,2020,10,29,46.161484
2020-10-30,33443.875,False,2020,10,30,46.201962
2020-10-31,28068.25,False,2020,10,31,40.399481
2020-11-01,24084.375,False,2020,11,1,37.747353
2020-11-02,31444.125,False,2020,11,2,44.174169
2020-11-03,34106.666666666664,False,2020,11,3,45.429818
2020-11-04,34422.875,False,2020,11,4,44.52372
2020-11-05,33012.083333333336,False,2020,11,5,43.617701
2020-11-06,33375.166666666664,False,2020,11,6,42.713404
2020-11-07,27523.291666666668,False,2020,11,7,39.804799
2020-11-08,24276.75,False,2020,11,8,41.834432
2020-11-09,32211.291666666668,False,2020,11,9,45.771227
2020-11-10,33624.375,False,2020,11,10,50.51879
2020-11-11,34525.416666666664,False,2020,11,11,47.973355
2020-11-12,34501.083333333336,False,2020,11,12,57.862655
2020-11-13,34244.0,False,2020,11,13,51.208703
2020-11-14,28364.625,False,2020,11,14,48.405192
2020-11-15,25031.125,False,2020,11,15,45.142127
2020-11-16,33111.708333333336,False,2020,11,16,51.816112
2020-11-17,34855.875,False,2020,11,17,46.484418
2020-11-18,34688.75,False,2020,11,18,48.092958
2020-11-19,34617.5,False,2020,11,19,47.287668
2020-11-20,34923.166666666664,False,2020,11,20,49.855628
2020-11-21,29441.916666666668,False,2020,11,21,41.011456
2020-11-22,25876.166666666668,False,2020,11,22,40.816317
2020-11-23,34102.708333333336,False,2020,11,23,54.331655
2020-11-24,35882.25,False,2020,11,24,55.512962
2020-11-25,35863.625,False,2020,11,25,55.328839
2020-11-26,35631.791666666664,False,2020,11,26,57.908679
2020-11-27,35675.625,False,2020,11,27,68.730983
2020-11-28,29954.666666666668,False,2020,11,28,54.292461
2020-11-29,26496.208333333332,False,2020,11,29,46.889277
2020-11-30,34895.583333333336,False,2020,11,30,57.34265
2020-12-01,37770.583333333336,False,2020,12,1,58.873105
2020-12-02,38411.708333333336,False,2020,12,2,72.642385
2020-12-03,38504.25,False,2020,12,3,65.010542
2020-12-04,38096.958333333336,False,2020,12,4,59.22326
2020-12-05,31072.416666666668,False,2020,12,5,51.400695
2020-12-06,27322.875,False,2020,12,6,46.441274
2020-12-07,31889.333333333332,False,2020,12,7,54.841213
2020-12-08,28307.375,False,2020,12,8,58.383577
2020-12-09,36715.916666666664,False,2020,12,9,71.919711
2020-12-10,37780.208333333336,False,2020,12,10,68.666096
2020-12-11,37629.083333333336,False,2020,12,11,57.420812
2020-12-12,31138.0,False,2020,12,12,52.824519
2020-12-13,27058.833333333332,False,2020,12,13,43.678571
2020-12-14,35815.916666666664,False,2020,12,14,52.342857
2020-12-15,38103.208333333336,False,2020,12,15,57.84815
2020-12-16,37734.166666666664,False,2020,12,16,65.166208
2020-12-17,37167.416666666664,False,2020,12,17,68.659818
2020-12-18,36136.208333333336,False,2020,12,18,65.154797
2020-12-19,29875.666666666668,False,2020,12,19,57.306976
2020-12-20,26881.333333333332,False,2020,12,20,46.673825
2020-12-21,33432.583333333336,False,2020,12,21,56.838251
2020-12-22,34629.708333333336,False,2020,12,22,56.366974
2020-12-23,32619.333333333332,False,2020,12,23,51.372247
2020-12-24,25547.458333333332,False,2020,12,24,39.746301
2020-12-25,22295.0,False,2020,12,25,32.522232
2020-12-26,22714.583333333332,False,2020,12,26,37.234252
2020-12-27,23986.75,False,2020,12,27,35.548796
2020-12-28,29680.125,False,2020,12,28,41.243282
2020-12-29,30025.083333333332,False,2020,12,29,49.425889
2020-12-30,29377.416666666668,False,2020,12,30,51.426631
2020-12-31,26315.041666666668,False,2020,12,31,48.921109
2021-01-01,23284.916666666668,False,2021,1,1,48.167024
2021-01-02,25619.75,False,2021,1,2,51.219247
2021-01-03,24488.958333333332,False,2021,1,3,47.732548
2021-01-04,30408.291666666668,False,2021,1,4,59.100515
2021-01-05,31768.125,False,2021,1,5,59.290325
2021-01-06,26939.875,False,2021,1,6,58.233649
2021-01-07,34846.125,False,2021,1,7,71.963709
2021-01-08,35667.708333333336,False,2021,1,8,75.813747
2021-01-09,30635.25,False,2021,1,9,60.805139
2021-01-10,27381.166666666668,False,2021,1,10,57.336457
2021-01-11,36216.875,False,2021,1,11,66.83481
2021-01-12,38237.666666666664,False,2021,1,12,68.1153
2021-01-13,38269.916666666664,False,2021,1,13,73.77578
2021-01-14,37910.916666666664,False,2021,1,14,76.713622
2021-01-15,37772.666666666664,False,2021,1,15,71.877692
2021-01-16,31911.958333333332,False,2021,1,16,57.275926
2021-01-17,28752.833333333332,False,2021,1,17,58.509288
2021-01-18,37250.166666666664,False,2021,1,18,69.898226
2021-01-19,38626.666666666664,False,2021,1,19,70.233027
2021-01-20,38806.333333333336,False,2021,1,20,63.022596
2021-01-21,38591.333333333336,False,2021,1,21,61.121535
2021-01-22,37814.5,False,2021,1,22,59.762045
2021-01-23,31295.125,False,2021,1,23,52.963505
2021-01-24,27452.75,False,2021,1,24,48.589031
2021-01-25,36133.083333333336,False,2021,1,25,59.107364
2021-01-26,37739.333333333336,False,2021,1,26,63.100217
2021-01-27,38350.25,False,2021,1,27,60.493943
2021-01-28,37967.583333333336,False,2021,1,28,60.820815
2021-01-29,37614.083333333336,False,2021,1,29,54.04999
2021-01-30,30466.708333333332,False,2021,1,30,49.684138
2021-01-31,26892.625,False,2021,1,31,46.471843
2021-02-01,35517.458333333336,False,2021,2,1,60.265605
2021-02-02,36949.791666666664,False,2021,2,2,58.979867
2021-02-03,37012.833333333336,False,2021,2,3,57.811045
2021-02-04,36271.333333333336,False,2021,2,4,53.813378
2021-02-05,36058.375,False,2021,2,5,62.815994
2021-02-06,29722.125,False,2021,2,6,56.79625
2021-02-07,26090.958333333332,False,2021,2,7,37.002342
2021-02-08,34104.208333333336,False,2021,2,8,47.587237
2021-02-09,35799.25,False,2021,2,9,59.248487
2021-02-10,36424.458333333336,False,2021,2,10,63.875658
2021-02-11,35817.708333333336,False,2021,2,11,69.016547
2021-02-12,37042.875,False,2021,2,12,66.36373
2021-02-13,31796.5,False,2021,2,13,58.496218
2021-02-14,28059.166666666668,False,2021,2,14,45.721731
2021-02-15,36562.458333333336,False,2021,2,15,58.172317
2021-02-16,37506.791666666664,False,2021,2,16,61.867215
2021-02-17,37338.75,False,2021,2,17,63.134073
2021-02-18,36992.958333333336,False,2021,2,18,60.38297
2021-02-19,35825.25,False,2021,2,19,61.805632
2021-02-20,29338.083333333332,False,2021,2,20,54.084377
2021-02-21,25273.25,False,2021,2,21,43.729215
2021-02-22,33527.916666666664,False,2021,2,22,56.221833
2021-02-23,35038.708333333336,False,2021,2,23,57.269006
2021-02-24,34568.916666666664,False,2021,2,24,54.587655
2021-02-25,34385.166666666664,False,2021,2,25,59.259967
2021-02-26,33874.958333333336,False,2021,2,26,60.911071
2021-02-27,27946.125,False,2021,2,27,51.666509
2021-02-28,24419.083333333332,False,2021,2,28,43.150623
2021-03-01,32778.125,False,2021,3,1,55.676063
2021-03-02,34285.041666666664,False,2021,3,2,61.31946
2021-03-03,34961.25,False,2021,3,3,62.520605
2021-03-04,34828.375,False,2021,3,4,61.878083
2021-03-05,34242.875,False,2021,3,5,57.709665
2021-03-06,29043.125,False,2021,3,6,55.827943
2021-03-07,25041.625,False,2021,3,7,53.592666
2021-03-08,33067.833333333336,False,2021,3,8,62.901216
2021-03-09,35109.75,False,2021,3,9,64.305024
2021-03-10,35295.541666666664,False,2021,3,10,55.619885
2021-03-11,35234.833333333336,False,2021,3,11,61.279474
2021-03-12,34355.875,False,2021,3,12,60.591457
2021-03-13,28197.0,False,2021,3,13,56.480068
2021-03-14,25328.583333333332,False,2021,3,14,43.889609
2021-03-15,32625.791666666668,False,2021,3,15,53.630971
2021-03-16,34629.333333333336,False,2021,3,16,62.542112
2021-03-17,35057.125,False,2021,3,17,60.418067
2021-03-18,35305.166666666664,False,2021,3,18,72.007099
2021-03-19,34860.208333333336,False,2021,3,19,63.802724
2021-03-20,29084.875,False,2021,3,20,65.432327
2021-03-21,26118.208333333332,False,2021,3,21,55.274095
2021-03-22,33648.666666666664,False,2021,3,22,62.617137
2021-03-23,35017.083333333336,False,2021,3,23,61.650421
2021-03-24,34640.041666666664,False,2021,3,24,62.347131
2021-03-25,34043.583333333336,False,2021,3,25,65.709223
2021-03-26,33162.25,False,2021,3,26,65.687385
2021-03-27,27885.5,False,2021,3,27,58.052305
2021-03-28,24369.270833333332,False,2021,3,28,63.271475
2021-03-29,31629.416666666668,False,2021,3,29,63.208269
2021-03-30,32816.458333333336,False,2021,3,30,62.424452
2021-03-31,32640.666666666668,False,2021,3,31,60.582182
2021-04-01,32509.125,False,2021,4,1,61.288187
2021-04-02,30957.791666666668,False,2021,4,2,56.873449
2021-04-03,25123.375,False,2021,4,3,59.322547
2021-04-04,20993.166666666668,False,2021,4,4,40.261519
2021-04-05,20895.875,False,2021,4,5,53.30344
2021-04-06,31174.791666666668,False,2021,4,6,60.51566
2021-04-07,33644.708333333336,False,2021,4,7,67.182713
2021-04-08,33867.833333333336,False,2021,4,8,72.098901
2021-04-09,33410.333333333336,False,2021,4,9,71.324965
2021-04-10,27848.208333333332,False,2021,4,10,59.789904
2021-04-11,24711.0,False,2021,4,11,58.542967
2021-04-12,33029.833333333336,False,2021,4,12,73.394692
2021-04-13,34102.958333333336,False,2021,4,13,75.694002
2021-04-14,33732.666666666664,False,2021,4,14,81.553913
2021-04-15,33740.416666666664,False,2021,4,15,76.185023
2021-04-16,33136.0,False,2021,4,16,74.161908
2021-04-17,27519.958333333332,False,2021,4,17,68.140129
2021-04-18,24654.958333333332,False,2021,4,18,68.734775
2021-04-19,32146.416666666668,False,2021,4,19,80.899553
2021-04-20,33204.875,False,2021,4,20,79.254897
2021-04-21,33357.083333333336,False,2021,4,21,78.401726
