date,demand_mw,is_outlier,year,month,day
2021-08-22,27924.833333333332,False,2021,8,22
2021-08-23,33911.458333333336,False,2021,8,23
2021-08-24,35205.708333333336,False,2021,8,24
2021-08-25,35656.0,False,2021,8,25
2021-08-26,35588.375,False,2021,8,26
2021-08-27,35385.958333333336,False,2021,8,27
2021-08-28,29765.416666666668,False,2021,8,28
2021-08-29,26227.166666666668,False,2021,8,29
2021-08-30,33814.375,False,2021,8,30
2021-08-31,35949.833333333336,False,2021,8,31
2021-09-01,36388.541666666664,False,2021,9,1
2021-09-02,36647.75,False,2021,9,2
2021-09-03,36291.333333333336,False,2021,9,3
2021-09-04,30367.708333333332,False,2021,9,4
2021-09-05,27156.75,False,2021,9,5
2021-09-06,34742.333333333336,False,2021,9,6
2021-09-07,36709.916666666664,False,2021,9,7
2021-09-08,36532.791666666664,False,2021,9,8
2021-09-09,36577.125,False,2021,9,9
2021-09-10,36373.833333333336,False,2021,9,10
2021-09-11,30501.166666666668,False,2021,9,11
2021-09-12,26945.208333333332,False,2021,9,12
2021-09-13,34930.541666666664,False,2021,9,13
2021-09-14,37071.875,False,2021,9,14
2021-09-15,37578.166666666664,False,2021,9,15
2021-09-16,37177.083333333336,False,2021,9,16
2021-09-17,36397.416666666664,False,2021,9,17
2021-09-18,30972.958333333332,False,2021,9,18
2021-09-19,26964.25,False,2021,9,19
2021-09-20,33940.958333333336,False,2021,9,20
2021-09-21,35449.458333333336,False,2021,9,21
2021-09-22,35370.583333333336,False,2021,9,22
2021-09-23,35048.625,False,2021,9,23
2021-09-24,34806.625,False,2021,9,24
2021-09-25,29748.166666666668,False,2021,9,25
2021-09-26,26267.083333333332,False,2021,9,26
2021-09-27,33641.875,False,2021,9,27
2021-09-28,35734.25,False,2021,9,28
2021-09-29,35828.625,False,2021,9,29
2021-09-30,35285.083333333336,False,2021,9,30
2021-10-01,34809.5,False,2021,10,1
2021-10-02,28987.291666666668,False,2021,10,2
2021-10-03,25812.125,False,2021,10,3
2021-10-04,33437.875,False,2021,10,4
2021-10-05,34865.416666666664,False,2021,10,5
2021-10-06,35009.333333333336,False,2021,10,6
2021-10-07,34355.791666666664,False,2021,10,7
2021-10-08,34150.5,False,2021,10,8
2021-10-09,28676.541666666668,False,2021,10,9
2021-10-10,25118.458333333332,False,2021,10,10
2021-10-11,32461.416666666668,False,2021,10,11
2021-10-12,34320.625,False,2021,10,12
2021-10-13,34509.75,False,2021,10,13
2021-10-14,34583.458333333336,False,2021,10,14
2021-10-15,34443.25,False,2021,10,15
2021-10-16,28734.291666666668,False,2021,10,16
2021-10-17,25533.125,False,2021,10,17
2021-10-18,32877.25,False,2021,10,18
2021-10-19,34956.708333333336,False,2021,10,19
2021-10-20,35123.416666666664,False,2021,10,20
2021-10-21,35650.375,False,2021,10,21
2021-10-22,34750.708333333336,False,2021,10,22
2021-10-23,28769.291666666668,False,2021,10,23
2021-10-24,25394.75,False,2021,10,24
2021-10-25,33214.125,False,2021,10,25
2021-10-26,35088.208333333336,False,2021,10,26
2021-10-27,34916.458333333336,False,2021,10,27
2021-10-28,34902.458333333336,False,2021,10,28
2021-10-29,34679.583333333336,False,2021,10,29
2021-10-30,29412.333333333332,False,2021,10,30
2021-10-31,25466.333333333332,False,2021,10,31
2021-11-01,25860.75,False,2021,11,1
2021-11-02,33234.625,False,2021,11,2
2021-11-03,35988.25,False,2021,11,3
2021-11-04,35009.708333333336,False,2021,11,4
2021-11-05,35279.041666666664,False,2021,11,5
2021-11-06,29838.291666666668,False,2021,11,6
2021-11-07,25825.041666666668,False,2021,11,7
2021-11-08,34465.083333333336,False,2021,11,8
2021-11-09,35764.916666666664,False,2021,11,9
2021-11-10,35835.125,False,2021,11,10
2021-11-11,35730.333333333336,False,2021,11,11
2021-11-12,35489.875,False,2021,11,12
2021-11-13,29863.458333333332,False,2021,11,13
2021-11-14,26433.5,False,2021,11,14
2021-11-15,34499.416666666664,False,2021,11,15
2021-11-16,35967.833333333336,False,2021,11,16
2021-11-17,36248.291666666664,False,2021,11,17
2021-11-18,36013.0,False,2021,11,18
2021-11-19,35702.166666666664,False,2021,11,19
2021-11-20,29947.041666666668,False,2021,11,20
2021-11-21,26670.916666666668,False,2021,11,21
2021-11-22,35060.041666666664,False,2021,11,22
2021-11-23,36409.166666666664,False,2021,11,23
2021-11-24,36932.333333333336,False,2021,11,24
2021-11-25,37839.75,False,2021,11,25
2021-11-26,36969.791666666664,False,2021,11,26
2021-11-27,31191.458333333332,False,2021,11,27
2021-11-28,27940.166666666668,False,2021,11,28
2021-11-29,36991.708333333336,False,2021,11,29
2021-11-30,38294.166666666664,False,2021,11,30
2021-12-01,38499.5,False,2021,12,1
2021-12-02,38571.208333333336,False,2021,12,2
2021-12-03,38225.25,False,2021,12,3
2021-12-04,32252.5,False,2021,12,4
2021-12-05,28619.375,False,2021,12,5
2021-12-06,36990.791666666664,False,2021,12,6
2021-12-07,38088.416666666664,False,2021,12,7
2021-12-08,31830.0,False,2021,12,8
2021-12-09,39227.833333333336,False,2021,12,9
2021-12-10,39862.583333333336,False,2021,12,10
2021-12-11,33335.041666666664,False,2021,12,11
2021-12-12,29408.833333333332,False,2021,12,12
2021-12-13,37814.666666666664,False,2021,12,13
2021-12-14,39283.416666666664,False,2021,12,14
2021-12-15,39047.916666666664,False,2021,12,15
2021-12-16,37563.083333333336,False,2021,12,16
2021-12-17,38113.125,False,2021,12,17
2021-12-18,32929.375,False,2021,12,18
2021-12-19,29337.5,False,2021,12,19
2021-12-20,37239.333333333336,False,2021,12,20
2021-12-21,38574.708333333336,False,2021,12,21
2021-12-22,37082.75,False,2021,12,22
2021-12-23,35532.333333333336,False,2021,12,23
2021-12-24,29090.75,False,2021,12,24
2021-12-25,23593.416666666668,False,2021,12,25
2021-12-26,23788.458333333332,False,2021,12,26
2021-12-27,29669.0,False,2021,12,27
2021-12-28,30256.791666666668,False,2021,12,28
2021-12-29,29440.666666666668,False,2021,12,29
2021-12-30,28685.416666666668,False,2021,12,30
2021-12-31,26600.333333333332,False,2021,12,31
